2000010100  2.2 90
2000010101  2.8 90
2000010102  3.1 90
2000010103  3.0 90
2000010104  3.3 90
2000010105  3.3 90
2000010106  3.4 91
2000010107  3.4 90
2000010108  3.5 90
2000010109  3.6 90
2000010110  3.6 91
2000010111  3.7 93
2000010112  4.0 94
2000010113  4.1 94
2000010114  5.0 95
2000010115  6.2 95
2000010116  6.4 91
2000010117  6.4 87
2000010118  6.0 87
2000010119  5.4 91
2000010120  4.4 92
2000010121  4.4 94
2000010122  4.4 94
2000010123  4.1 94
2000010200  3.9 95
2000010201  3.6 95
2000010202  3.2 96
2000010203  3.0 96
2000010204  2.8 96
2000010205  2.5 96
2000010206  2.6 96
2000010207  2.9 96
2000010208  2.7 96
2000010209  2.5 96
2000010210  2.9 96
2000010211  4.1 96
2000010212  4.7 93
2000010213  5.3 91
2000010214  5.8 89
2000010215  6.1 88
2000010216  6.6 89
2000010217  6.9 90
2000010218  6.9 92
2000010219  7.2 91
2000010220  7.2 90
2000010221  7.1 89
2000010222  6.3 90
2000010223  6.4 92
2000010300  6.2 92
2000010301  7.0 91
2000010302  7.1 92
2000010303  7.0 90
2000010304  7.2 91
2000010305  7.2 90
2000010306  7.6 90
2000010307  7.7 89
2000010308  7.7 87
2000010309  8.0 83
2000010310  8.4 81
2000010311  8.4 82
2000010312  8.4 84
2000010313  8.1 91
2000010314  8.1 92
2000010315  8.2 93
2000010316  8.3 93
2000010317  8.4 93
2000010318  8.5 93
2000010319  8.3 93
2000010320  8.3 92
2000010321  8.0 92
2000010322  7.7 92
2000010323  7.5 92
2000010400  7.3 92
2000010401  6.0 92
2000010402  5.2 93
2000010403  4.7 91
2000010404  4.4 91
2000010405  4.1 92
2000010406  3.6 93
2000010407  3.8 93
2000010408  3.6 93
2000010409  3.4 93
2000010410  3.8 94
2000010411  4.1 93
2000010412  3.9 93
2000010413  4.1 92
2000010414  4.2 92
2000010415  4.0 92
2000010416  4.0 93
2000010417  4.6 94
2000010418  5.4 94
2000010419  5.9 94
2000010420  6.2 94
2000010421  7.5 93
2000010422  8.0 87
2000010423  7.3 80
2000010500  7.0 84
2000010501  6.4 80
2000010502  5.6 77
2000010503  4.9 79
2000010504  4.9 79
2000010505  4.3 80
2000010506  3.8 81
2000010507  3.9 81
2000010508  3.6 83
2000010509  3.5 84
2000010510  4.3 82
2000010511  4.5 79
2000010512  5.0 80
2000010513  5.0 80
2000010514  5.3 77
2000010515  4.9 79
2000010516  3.9 85
2000010517  3.7 85
2000010518  3.8 85
2000010519  3.7 83
2000010520  3.2 85
2000010521  3.0 85
2000010522  2.6 84
2000010523  1.6 85
2000010600  2.2 85
2000010601  2.1 84
2000010602  1.7 86
2000010603  2.4 86
2000010604  2.6 85
2000010605  2.8 86
2000010606  2.8 87
2000010607  2.6 87
2000010608  2.6 88
2000010609  4.0 86
2000010610  5.4 79
2000010611  6.8 75
2000010612  7.5 75
2000010613  7.6 75
2000010614  7.9 75
2000010615  7.9 75
2000010616  7.8 76
2000010617  8.0 76
2000010618  7.1 86
2000010619  6.7 91
2000010620  6.9 91
2000010621  6.8 92
2000010622  7.3 91
2000010623  7.4 92
2000010700  7.5 92
2000010701  7.5 92
2000010702  6.9 92
2000010703  7.2 92
2000010704  7.0 91
2000010705  6.9 93
2000010706  7.0 92
2000010707  6.9 92
2000010708  6.9 91
2000010709  6.8 90
2000010710  6.8 84
2000010711  6.5 84
2000010712  6.9 81
2000010713  7.0 80
2000010714  7.1 80
2000010715  6.8 78
2000010716  6.6 79
2000010717  6.3 81
2000010718  6.1 82
2000010719  5.5 82
2000010720  5.1 84
2000010721  5.3 84
2000010722  4.9 85
2000010723  4.6 86
2000010800  5.0 84
2000010801  5.4 81
2000010802  4.6 84
2000010803  4.7 84
2000010804  5.6 81
2000010805  5.5 79
2000010806  5.6 79
2000010807  5.7 78
2000010808  6.0 77
2000010809  6.2 77
2000010810  6.1 81
2000010811  6.2 83
2000010812  5.7 89
2000010813  5.7 92
2000010814  6.1 93
2000010815  6.1 93
2000010816  6.1 93
2000010817  6.1 94
2000010818  6.2 94
2000010819  5.8 93
2000010820  6.1 93
2000010821  5.2 93
2000010822  4.9 93
2000010823  5.6 92
2000010900  3.5 90
2000010901  3.2 93
2000010902  3.2 94
2000010903  2.5 94
2000010904  3.2 94
2000010905  3.5 94
2000010906  3.6 93
2000010907  3.8 92
2000010908  3.4 93
2000010909  3.2 93
2000010910  3.1 94
2000010911  3.7 94
2000010912  4.3 90
2000010913  4.6 87
2000010914  4.9 84
2000010915  4.8 84
2000010916  4.4 85
2000010917  3.2 89
2000010918  2.7 91
2000010919  1.9 92
2000010920  2.0 93
2000010921  2.0 93
2000010922  1.7 93
2000010923  1.6 94
2000011000  1.2 94
2000011001 -0.2 94
2000011002  0.0 95
2000011003  0.4 95
2000011004  0.5 95
2000011005  0.6 96
2000011006  0.8 96
2000011007  0.9 96
2000011008  0.9 96
2000011009  1.1 96
2000011010  1.0 96
2000011011  0.9 96
2000011012  1.1 96
2000011013  1.5 96
2000011014  1.8 96
2000011015  1.7 96
2000011016  1.5 96
2000011017  0.9 96
2000011018  0.6 96
2000011019  0.8 96
2000011020  0.8 96
2000011021  1.1 96
2000011022  1.3 96
2000011023  1.1 96
2000011100  1.3 95
2000011101  1.4 94
2000011102  1.0 92
2000011103  0.8 92
2000011104  1.0 93
2000011105  1.2 91
2000011106  1.3 90
2000011107  0.9 90
2000011108  0.5 90
2000011109  0.5 90
2000011110  0.8 87
2000011111  1.9 85
2000011112  2.4 86
2000011113  2.7 85
2000011114  2.8 85
2000011115  2.9 84
2000011116  2.7 85
2000011117  2.0 85
2000011118  1.6 84
2000011119  1.7 83
2000011120  1.7 81
2000011121  1.9 79
2000011122  1.6 80
2000011123  1.6 81
2000011200  1.6 81
2000011201  1.2 81
2000011202  1.6 80
2000011203  0.7 79
2000011204  0.8 78
2000011205  0.5 78
2000011206  0.3 78
2000011207  0.1 77
2000011208  0.3 77
2000011209  0.3 78
2000011210  0.8 78
2000011211  1.3 78
2000011212  2.0 76
2000011213  2.9 73
2000011214  3.1 71
2000011215  3.1 72
2000011216  3.0 73
2000011217  2.8 74
2000011218  2.5 75
2000011219  2.8 75
2000011220  2.3 77
2000011221  1.6 80
2000011222  1.2 81
2000011223  0.7 82
2000011300  0.3 84
2000011301  0.1 85
2000011302  0.1 85
2000011303 -0.3 86
2000011304 -0.5 87
2000011305 -1.5 88
2000011306 -1.2 89
2000011307 -0.8 87
2000011308 -0.7 86
2000011309 -0.3 83
2000011310 -0.2 84
2000011311  0.1 83
2000011312  0.8 78
2000011313  0.5 79
2000011314  0.9 77
2000011315  0.9 77
2000011316  0.8 77
2000011317  0.7 77
2000011318  0.5 78
2000011319  0.3 78
2000011320  0.1 77
2000011321  0.1 77
2000011322  0.0 77
2000011323  0.0 77
2000011400  0.0 78
2000011401 -0.1 79
2000011402 -0.1 79
2000011403 -0.1 79
2000011404 -0.1 79
2000011405 -0.1 80
2000011406 -0.1 80
2000011407  0.1 80
2000011408  0.1 80
2000011409  0.2 81
2000011410  0.5 80
2000011411  0.6 80
2000011412  1.1 78
2000011413  1.8 76
2000011414  2.0 75
2000011415  2.1 76
2000011416  1.4 80
2000011417  1.2 82
2000011418  1.0 81
2000011419  0.9 83
2000011420  0.7 83
2000011421  0.4 84
2000011422  0.4 84
2000011423  0.2 85
2000011500  0.3 87
2000011501  0.2 87
2000011502  0.3 87
2000011503  0.3 87
2000011504  0.4 87
2000011505  0.3 86
2000011506  0.8 86
2000011507  0.6 87
2000011508  0.6 89
2000011509  0.8 90
2000011510  1.3 89
2000011511  1.8 85
2000011512  2.0 83
2000011513  1.9 82
2000011514  2.1 82
2000011515  1.7 82
2000011516  0.8 83
2000011517 -0.6 87
2000011518 -0.5 90
2000011519 -1.9 91
2000011520 -0.5 93
2000011521  0.9 90
2000011522  1.6 87
2000011523  2.1 89
2000011600  2.3 91
2000011601  2.6 92
2000011602  2.7 93
2000011603  3.5 94
2000011604  3.8 95
2000011605  4.0 95
2000011606  4.8 95
2000011607  5.0 95
2000011608  5.2 95
2000011609  5.2 95
2000011610  5.3 94
2000011611  5.5 93
2000011612  6.0 93
2000011613  6.2 93
2000011614  6.3 92
2000011615  6.2 92
2000011616  6.1 93
2000011617  6.1 93
2000011618  6.0 93
2000011619  6.3 90
2000011620  6.1 88
2000011621  6.2 93
2000011622  6.4 91
2000011623  6.6 92
2000011700  6.7 91
2000011701  6.7 93
2000011702  6.8 93
2000011703  6.8 93
2000011704  6.7 93
2000011705  7.1 92
2000011706  7.5 88
2000011707  7.7 86
2000011708  7.7 84
2000011709  7.7 83
2000011710  7.5 85
2000011711  7.5 86
2000011712  7.7 84
2000011713  7.6 85
2000011714  7.5 85
2000011715  7.7 83
2000011716  7.4 85
2000011717  7.5 84
2000011718  7.5 85
2000011719  7.7 82
2000011720  7.7 81
2000011721  7.7 79
2000011722  7.5 80
2000011723  7.4 80
2000011800  7.5 80
2000011801  7.4 80
2000011802  6.9 85
2000011803  7.1 85
2000011804  7.4 85
2000011805  7.0 88
2000011806  7.1 85
2000011807  7.4 79
2000011808  7.2 75
2000011809  6.4 75
2000011810  5.1 74
2000011811  5.6 75
2000011812  7.3 66
2000011813  7.5 50
2000011814  7.1 42
2000011815  6.5 39
2000011816  5.1 54
2000011817  4.3 55
2000011818  3.3 59
2000011819  2.5 64
2000011820  2.1 72
2000011821  1.5 74
2000011822  1.1 72
2000011823  1.1 70
2000011900  0.9 70
2000011901  0.7 70
2000011902  0.2 72
2000011903 -0.1 74
2000011904 -0.7 75
2000011905 -1.6 77
2000011906 -1.4 78
2000011907 -1.7 80
2000011908 -1.6 79
2000011909 -0.9 77
2000011910  0.3 73
2000011911  2.0 66
2000011912  3.2 60
2000011913  4.0 56
2000011914  4.2 51
2000011915  3.8 53
2000011916  2.7 57
2000011917  1.1 64
2000011918  0.8 70
2000011919  0.3 78
2000011920 -0.5 86
2000011921  0.1 85
2000011922  1.1 78
2000011923  1.4 85
2000012000  2.0 90
2000012001  3.4 93
2000012002  4.0 93
2000012003  4.6 90
2000012004  4.7 89
2000012005  4.8 87
2000012006  5.1 87
2000012007  5.2 86
2000012008  5.4 87
2000012009  5.3 89
2000012010  5.9 85
2000012011  5.9 85
2000012012  6.0 85
2000012013  5.9 87
2000012014  5.9 85
2000012015  5.9 87
2000012016  5.6 90
2000012017  5.5 91
2000012018  5.7 89
2000012019  5.7 86
2000012020  5.9 83
2000012021  5.7 85
2000012022  5.5 86
2000012023  5.4 87
2000012100  5.9 80
2000012101  6.0 79
2000012102  5.8 82
2000012103  5.9 81
2000012104  6.0 77
2000012105  5.5 72
2000012106  4.8 72
2000012107  3.7 74
2000012108  1.8 82
2000012109  1.4 74
2000012110  2.0 71
2000012111  2.3 66
2000012112  2.7 53
2000012113  2.3 44
2000012114  2.2 47
2000012115  1.7 47
2000012116  1.3 49
2000012117  0.9 52
2000012118  0.6 54
2000012119  0.4 57
2000012120  0.2 57
2000012121 -0.4 61
2000012122 -0.5 60
2000012123  0.0 59
2000012200  0.4 54
2000012201  0.5 53
2000012202  0.5 62
2000012203 -0.5 84
2000012204 -0.9 92
2000012205 -0.5 94
2000012206  0.2 94
2000012207  0.4 95
2000012208  0.6 95
2000012209  0.9 94
2000012210  1.0 94
2000012211  1.1 93
2000012212  1.1 93
2000012213  0.9 93
2000012214  1.1 94
2000012215  1.1 94
2000012216  0.7 94
2000012217  0.0 94
2000012218 -0.3 92
2000012219 -0.5 89
2000012220 -0.7 87
2000012221 -1.1 85
2000012222 -1.4 85
2000012223 -2.2 85
2000012300 -2.9 83
2000012301 -3.4 82
2000012302 -4.0 80
2000012303 -4.3 79
2000012304 -3.9 72
2000012305 -4.2 72
2000012306 -4.7 74
2000012307 -5.0 73
2000012308 -5.8 74
2000012309 -7.1 83
2000012310 -4.7 72
2000012311 -3.0 59
2000012312 -2.4 53
2000012313 -2.3 51
2000012314 -0.6 45
2000012315 -1.4 42
2000012316 -2.5 49
2000012317 -4.0 63
2000012318 -5.6 73
2000012319 -5.0 77
2000012320 -4.5 73
2000012321 -3.9 72
2000012322 -3.8 75
2000012323 -2.8 67
2000012400 -3.5 81
2000012401 -3.3 82
2000012402 -3.3 83
2000012403 -3.4 84
2000012404 -3.9 85
2000012405 -5.5 88
2000012406 -8.0 90
2000012407 -9.2 91
2000012408 -8.2 92
2000012409 -8.2 91
2000012410 -6.2 91
2000012411 -4.1 85
2000012412 -2.9 74
2000012413 -2.9 77
2000012414 -1.8 74
2000012415 -1.5 61
2000012416 -2.9 64
2000012417 -4.8 75
2000012418 -6.0 84
2000012419 -5.2 85
2000012420 -5.0 87
2000012421 -3.7 84
2000012422 -3.6 83
2000012423 -3.7 82
2000012500 -3.7 82
2000012501 -3.5 83
2000012502 -3.8 84
2000012503 -5.0 84
2000012504 -4.0 84
2000012505 -3.8 83
2000012506 -3.5 80
2000012507 -3.8 81
2000012508 -3.5 83
2000012509 -3.2 81
2000012510 -2.8 80
2000012511 -2.1 78
2000012512 -0.7 76
2000012513  0.3 74
2000012514  0.6 73
2000012515  0.7 74
2000012516  0.1 76
2000012517 -0.6 81
2000012518 -0.7 81
2000012519  0.0 82
2000012520  0.3 85
2000012521  0.9 89
2000012522  1.1 90
2000012523  1.3 91
2000012600  1.5 91
2000012601  1.5 92
2000012602  1.6 93
2000012603  1.9 94
2000012604  2.2 94
2000012605  2.4 95
2000012606  2.7 95
2000012607  2.9 95
2000012608  3.0 95
2000012609  3.3 95
2000012610  3.7 95
2000012611  4.3 95
2000012612  4.7 95
2000012613  5.2 94
2000012614  4.9 92
2000012615  4.6 92
2000012616  4.7 88
2000012617  4.9 85
2000012618  5.0 83
2000012619  4.4 92
2000012620  4.6 92
2000012621  4.7 91
2000012622  4.5 91
2000012623  4.9 87
2000012700  4.7 87
2000012701  4.1 89
2000012702  3.7 91
2000012703  3.5 92
2000012704  3.4 93
2000012705  3.2 93
2000012706  3.1 94
2000012707  3.2 94
2000012708  3.2 94
2000012709  3.2 93
2000012710  3.1 93
2000012711  3.1 93
2000012712  3.2 93
2000012713  3.3 93
2000012714  3.3 92
2000012715  3.3 92
2000012716  3.2 92
2000012717  3.1 92
2000012718  3.3 92
2000012719  3.6 90
2000012720  3.7 89
2000012721  3.6 90
2000012722  3.3 90
2000012723  3.3 89
2000012800  3.3 90
2000012801  3.2 92
2000012802  3.3 92
2000012803  3.3 92
2000012804  3.3 92
2000012805  3.3 91
2000012806  3.4 88
2000012807  3.1 88
2000012808  3.0 86
2000012809  2.6 89
2000012810  2.6 84
2000012811  2.3 84
2000012812  2.1 87
2000012813  2.1 87
2000012814  2.7 85
2000012815  2.9 85
2000012816  3.0 86
2000012817  3.0 85
2000012818  2.7 88
2000012819  2.3 90
2000012820  2.8 89
2000012821  2.4 89
2000012822  2.2 90
2000012823  2.4 92
2000012900  2.9 92
2000012901  3.5 92
2000012902  4.1 92
2000012903  4.0 91
2000012904  4.0 93
2000012905  4.5 91
2000012906  4.9 89
2000012907  4.9 89
2000012908  4.9 89
2000012909  5.1 90
2000012910  5.8 91
2000012911  6.7 92
2000012912  7.7 92
2000012913  8.3 92
2000012914  9.5 90
2000012915  8.7 85
2000012916  9.2 80
2000012917  8.4 74
2000012918  7.2 65
2000012919  7.3 68
2000012920  7.2 71
2000012921  7.3 69
2000012922  7.3 67
2000012923  7.4 66
2000013000  6.9 67
2000013001  6.4 68
2000013002  6.5 66
2000013003  5.2 70
2000013004  6.2 68
2000013005  5.8 67
2000013006  5.4 67
2000013007  5.9 65
2000013008  5.9 64
2000013009  4.3 72
2000013010  5.6 60
2000013011  6.3 61
2000013012  6.6 60
2000013013  6.7 59
2000013014  6.5 61
2000013015  6.1 63
2000013016  5.9 66
2000013017  4.9 75
2000013018  5.1 76
2000013019  5.1 72
2000013020  4.4 80
2000013021  4.3 85
2000013022  4.0 91
2000013023  6.0 94
2000013100  9.0 95
2000013101  9.2 91
2000013102  9.6 84
2000013103 10.1 78
2000013104  9.9 75
2000013105  8.5 87
2000013106  8.7 88
2000013107  9.7 76
2000013108  9.1 75
2000013109  8.6 76
2000013110  8.5 74
2000013111  8.6 71
2000013112  8.8 67
2000013113  8.5 71
2000013114  8.2 71
2000013115  7.9 71
2000013116  7.5 71
2000013117  6.7 79
2000013118  6.3 83
2000013119  6.1 88
2000013120  6.4 85
2000013121  6.5 85
2000013122  6.6 84
2000013123  6.9 87
2000020100  7.1 91
2000020101  7.1 94
2000020102  8.7 95
2000020103  8.9 94
2000020104  8.6 92
2000020105  8.4 91
2000020106  8.4 88
2000020107  8.6 86
2000020108  8.7 86
2000020109  8.7 86
2000020110  8.9 83
2000020111  8.9 84
2000020112  8.9 85
2000020113  8.7 87
2000020114  8.9 83
2000020115  9.2 76
2000020116  9.2 70
2000020117  9.1 67
2000020118  8.8 70
2000020119  8.6 70
2000020120  8.4 73
2000020121  8.5 75
2000020122  8.4 77
2000020123  7.7 85
2000020200  7.3 90
2000020201  7.2 92
2000020202  7.2 92
2000020203  7.3 93
2000020204  7.4 93
2000020205  7.3 94
2000020206  7.4 94
2000020207  7.4 94
2000020208  7.5 94
2000020209  7.5 93
2000020210  7.5 89
2000020211  7.8 86
2000020212  7.6 81
2000020213  7.4 73
2000020214  7.1 72
2000020215  6.8 72
2000020216  6.7 74
2000020217  6.6 76
2000020218  6.7 73
2000020219  4.1 87
2000020220  6.2 80
2000020221  4.7 81
2000020222  3.7 85
2000020223  5.6 86
2000020300  3.7 84
2000020301  5.4 78
2000020302  5.1 74
2000020303  4.7 77
2000020304  4.9 80
2000020305  5.2 75
2000020306  4.6 76
2000020307  5.4 76
2000020308  5.8 75
2000020309  5.4 79
2000020310  5.6 81
2000020311  6.4 74
2000020312  7.1 70
2000020313  7.0 64
2000020314  6.7 62
2000020315  6.7 65
2000020316  6.2 71
2000020317  4.9 75
2000020318  3.8 81
2000020319  3.0 87
2000020320  2.7 89
2000020321  2.6 91
2000020322  1.9 93
2000020323  1.2 94
2000020400  2.7 95
2000020401  2.6 95
2000020402  3.2 95
2000020403  2.9 94
2000020404  3.7 93
2000020405  4.2 92
2000020406  4.6 90
2000020407  4.4 88
2000020408  4.7 84
2000020409  5.1 85
2000020410  5.6 87
2000020411  6.3 92
2000020412  7.2 90
2000020413  7.5 91
2000020414  7.7 92
2000020415  7.9 92
2000020416  8.1 93
2000020417  8.2 93
2000020418  8.1 93
2000020419  8.0 93
2000020420  8.1 93
2000020421  8.2 93
2000020422  8.4 94
2000020423  8.5 94
2000020500  8.8 94
2000020501  9.0 94
2000020502  9.2 94
2000020503  9.3 93
2000020504  9.3 92
2000020505  9.2 90
2000020506  9.2 89
2000020507  9.1 88
2000020508  9.0 88
2000020509  9.0 88
2000020510  8.9 88
2000020511  8.7 89
2000020512  8.5 89
2000020513  8.4 88
2000020514  8.3 89
2000020515  8.3 89
2000020516  7.8 89
2000020517  7.6 89
2000020518  7.5 89
2000020519  6.2 91
2000020520  6.6 92
2000020521  6.7 89
2000020522  7.1 78
2000020523  6.9 72
2000020600  8.0 63
2000020601  8.0 62
2000020602  7.1 69
2000020603  7.6 66
2000020604  8.0 64
2000020605  7.5 64
2000020606  7.0 66
2000020607  6.6 68
2000020608  6.4 70
2000020609  6.6 73
2000020610  7.1 74
2000020611  7.8 73
2000020612  9.1 72
2000020613  9.4 72
2000020614  9.5 74
2000020615  9.3 76
2000020616  9.2 77
2000020617  9.0 78
2000020618  9.1 79
2000020619  9.0 79
2000020620  8.6 80
2000020621  8.7 78
2000020622  8.4 80
2000020623  8.6 79
2000020700  8.6 79
2000020701  8.6 80
2000020702  7.9 88
2000020703  7.6 91
2000020704  7.8 92
2000020705  8.2 90
2000020706  8.3 90
2000020707  8.3 91
2000020708  8.6 91
2000020709  6.9 84
2000020710  7.4 81
2000020711  7.7 75
2000020712  8.2 71
2000020713  7.7 68
2000020714  8.2 64
2000020715  7.8 65
2000020716  7.4 67
2000020717  7.0 70
2000020718  7.0 70
2000020719  7.1 72
2000020720  6.6 78
2000020721  6.1 86
2000020722  6.3 87
2000020723  6.7 87
2000020800  7.0 89
2000020801  7.0 90
2000020802  7.6 89
2000020803  7.7 88
2000020804  8.2 86
2000020805  7.5 84
2000020806  7.7 79
2000020807  7.7 72
2000020808  7.6 72
2000020809  7.6 75
2000020810  7.7 74
2000020811  7.9 72
2000020812  7.8 72
2000020813  7.9 74
2000020814  8.1 74
2000020815  8.2 77
2000020816  7.5 88
2000020817  7.4 91
2000020818  7.9 92
2000020819  8.9 94
2000020820  8.3 89
2000020821  7.7 74
2000020822  7.0 71
2000020823  7.0 73
2000020900  6.3 69
2000020901  6.4 64
2000020902  4.7 76
2000020903  4.4 80
2000020904  2.6 89
2000020905  3.2 84
2000020906  3.7 79
2000020907  3.2 84
2000020908  2.7 88
2000020909  3.8 84
2000020910  4.9 81
2000020911  5.4 77
2000020912  4.7 87
2000020913  6.2 80
2000020914  6.3 80
2000020915  7.0 75
2000020916  6.5 81
2000020917  6.9 78
2000020918  6.8 78
2000020919  6.9 77
2000020920  6.7 80
2000020921  6.5 82
2000020922  6.3 83
2000020923  5.4 86
2000021000  5.4 86
2000021001  4.6 87
2000021002  4.9 85
2000021003  5.0 85
2000021004  5.4 82
2000021005  5.4 83
2000021006  5.3 83
2000021007  5.5 81
2000021008  5.8 80
2000021009  6.3 75
2000021010  6.6 68
2000021011  7.4 65
2000021012  8.0 62
2000021013  8.0 62
2000021014  8.0 61
2000021015  7.3 67
2000021016  6.7 76
2000021017  6.2 80
2000021018  6.1 86
2000021019  5.9 90
2000021020  6.1 91
2000021021  4.2 88
2000021022  4.4 88
2000021023  4.5 89
2000021100  4.8 87
2000021101  5.1 85
2000021102  5.3 85
2000021103  4.7 88
2000021104  4.5 89
2000021105  4.3 90
2000021106  4.3 91
2000021107  3.5 90
2000021108  3.2 89
2000021109  3.9 85
2000021110  5.0 81
2000021111  5.8 78
2000021112  6.6 73
2000021113  7.0 68
2000021114  7.1 68
2000021115  7.0 69
2000021116  7.0 70
2000021117  6.9 72
2000021118  6.6 72
2000021119  5.5 77
2000021120  4.3 80
2000021121  3.3 83
2000021122  3.6 81
2000021123  3.4 82
2000021200  3.0 83
2000021201  2.0 86
2000021202  2.1 84
2000021203  2.2 85
2000021204  2.2 84
2000021205  2.7 83
2000021206  2.6 83
2000021207  2.1 84
2000021208  3.3 82
2000021209  3.5 81
2000021210  4.2 80
2000021211  4.7 78
2000021212  6.0 72
2000021213  6.6 66
2000021214  7.3 60
2000021215  7.1 59
2000021216  6.5 65
2000021217  5.3 78
2000021218  4.5 87
2000021219  4.4 88
2000021220  3.7 87
2000021221  3.4 85
2000021222  3.0 85
2000021223  2.9 84
2000021300  2.7 85
2000021301  2.3 83
2000021302  2.1 83
2000021303  1.4 86
2000021304  1.8 87
2000021305  2.4 86
2000021306  2.7 87
2000021307  2.2 90
2000021308  1.5 93
2000021309  1.1 92
2000021310  3.0 93
2000021311  3.3 86
2000021312  4.1 88
2000021313  4.2 85
2000021314  4.0 82
2000021315  5.2 77
2000021316  5.4 71
2000021317  4.9 80
2000021318  5.2 79
2000021319  4.9 82
2000021320  5.1 84
2000021321  4.5 82
2000021322  4.1 80
2000021323  3.5 82
2000021400  2.3 90
2000021401  2.9 88
2000021402  2.7 90
2000021403  3.1 89
2000021404  3.3 85
2000021405  1.7 85
2000021406  2.3 86
2000021407  1.5 89
2000021408  1.5 90
2000021409  1.4 90
2000021410  1.9 91
2000021411  2.7 91
2000021412  3.1 87
2000021413  4.4 85
2000021414  6.2 71
2000021415  5.7 68
2000021416  5.8 70
2000021417  3.4 78
2000021418  3.1 82
2000021419  4.0 74
2000021420  4.5 72
2000021421  4.4 73
2000021422  4.4 72
2000021423  4.0 75
2000021500  3.5 83
2000021501  3.0 88
2000021502  2.9 92
2000021503  3.5 93
2000021504  3.8 94
2000021505  4.6 95
2000021506  5.6 95
2000021507  6.4 95
2000021508  6.2 93
2000021509  6.3 90
2000021510  6.6 87
2000021511  7.2 84
2000021512  7.5 81
2000021513  6.5 88
2000021514  5.5 87
2000021515  6.8 82
2000021516  6.3 75
2000021517  5.4 80
2000021518  4.7 83
2000021519  3.7 87
2000021520  3.1 87
2000021521  3.2 87
2000021522  3.3 88
2000021523  2.9 87
2000021600  2.8 88
2000021601  3.7 88
2000021602  3.8 83
2000021603  3.5 87
2000021604  3.3 88
2000021605  3.0 89
2000021606  3.0 90
2000021607  2.8 91
2000021608  3.0 92
2000021609  3.6 92
2000021610  3.5 90
2000021611  3.0 90
2000021612  0.8 92
2000021613  1.7 92
2000021614  2.4 88
2000021615  2.3 84
2000021616  2.5 77
2000021617  1.4 86
2000021618  1.9 82
2000021619  1.9 82
2000021620  0.6 91
2000021621  0.9 89
2000021622  0.9 89
2000021623  0.7 89
2000021700  0.3 88
2000021701  0.2 89
2000021702 -0.2 89
2000021703 -0.4 89
2000021704 -0.6 89
2000021705 -0.6 90
2000021706 -1.0 90
2000021707 -0.7 91
2000021708 -0.8 92
2000021709  0.0 93
2000021710  0.0 92
2000021711  1.0 92
2000021712  2.6 90
2000021713  4.8 80
2000021714  4.8 72
2000021715  4.3 78
2000021716  4.3 74
2000021717  3.7 78
2000021718  3.2 83
2000021719  2.7 84
2000021720  1.4 87
2000021721  0.6 88
2000021722 -0.4 90
2000021723 -0.2 91
2000021800 -0.5 91
2000021801  0.7 93
2000021802  0.5 93
2000021803 -0.2 94
2000021804 -0.4 94
2000021805  0.9 94
2000021806  1.0 93
2000021807  1.5 90
2000021808  1.6 88
2000021809  1.9 85
2000021810  2.6 80
2000021811  3.3 74
2000021812  3.7 72
2000021813  2.7 80
2000021814  1.5 89
2000021815  1.8 87
2000021816  1.5 89
2000021817  1.4 90
2000021818  0.6 92
2000021819  0.7 93
2000021820  0.8 94
2000021821  1.1 94
2000021822  1.6 94
2000021823  1.8 95
2000021900  2.1 95
2000021901  2.8 95
2000021902  3.5 95
2000021903  3.4 95
2000021904  3.9 95
2000021905  4.0 94
2000021906  4.1 94
2000021907  4.0 93
2000021908  4.0 93
2000021909  4.3 94
2000021910  4.5 94
2000021911  4.8 94
2000021912  5.2 93
2000021913  5.3 92
2000021914  4.8 90
2000021915  4.8 91
2000021916  4.6 92
2000021917  4.3 92
2000021918  4.0 92
2000021919  3.9 93
2000021920  2.9 93
2000021921  1.9 92
2000021922  1.4 92
2000021923  0.7 93
2000022000  1.6 93
2000022001  1.9 92
2000022002  1.8 90
2000022003  1.9 91
2000022004  1.9 91
2000022005  1.8 90
2000022006  0.8 89
2000022007  0.1 90
2000022008  0.2 92
2000022009  0.6 91
2000022010  1.1 89
2000022011  1.7 86
2000022012  2.1 84
2000022013  3.5 78
2000022014  3.1 71
2000022015  2.9 63
2000022016  2.8 60
2000022017  2.2 62
2000022018  1.1 69
2000022019 -1.1 78
2000022020 -0.2 79
2000022021 -0.8 82
2000022022 -1.6 85
2000022023 -2.2 87
2000022100 -2.2 89
2000022101 -2.9 91
2000022102 -3.7 92
2000022103 -4.0 93
2000022104 -4.4 93
2000022105 -4.9 93
2000022106 -5.3 93
2000022107 -5.4 93
2000022108 -4.4 94
2000022109 -1.6 93
2000022110  0.7 86
2000022111  2.1 63
2000022112  2.6 56
2000022113  3.3 55
2000022114  3.9 50
2000022115  4.3 49
2000022116  2.8 53
2000022117  1.9 58
2000022118  1.2 65
2000022119  0.8 63
2000022120  1.6 59
2000022121  1.5 61
2000022122  0.8 70
2000022123  0.2 74
2000022200  0.0 75
2000022201  0.1 75
2000022202  0.0 76
2000022203  0.0 77
2000022204  0.0 79
2000022205 -0.4 88
2000022206  0.1 89
2000022207  0.3 87
2000022208  0.3 89
2000022209  0.4 91
2000022210  0.7 91
2000022211  1.3 92
2000022212  2.0 91
